salary_in_usd,remote_ratio,work_year,experience_level_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,company_size_L,company_size_M,company_size_S,clusters
167310,0,2023,2,0,0,0,1,0,1,0,0
121000,100,2023,2,0,0,0,1,0,1,0,1
175000,100,2023,2,0,0,0,1,0,1,0,0
125000,100,2023,2,0,0,0,1,0,1,0,1
325000,100,2023,2,0,0,0,1,0,1,0,2
171000,100,2023,2,0,0,0,1,0,1,0,0
137000,0,2023,2,0,0,0,1,0,1,0,0
155810,0,2023,1,0,0,1,0,0,1,0,0
106720,0,2023,1,0,0,1,0,0,1,0,1
133000,100,2023,2,0,0,0,1,0,1,0,1
113000,100,2023,2,0,0,0,1,0,1,0,1
208400,100,2023,2,0,0,0,1,0,1,0,0
157550,0,2023,2,0,0,0,1,0,1,0,0
104650,0,2023,2,0,0,0,1,0,1,0,1
240500,0,2023,2,0,0,0,1,1,0,0,2
123700,0,2023,2,0,0,0,1,1,0,0,1
78000,100,2023,2,0,0,0,1,1,0,0,1
121000,0,2023,1,0,0,1,0,0,1,0,1
78000,0,2023,1,0,0,1,0,0,1,0,1
85600,0,2023,0,1,0,0,0,0,1,0,1
48915,0,2023,0,1,0,0,0,0,1,0,1
68000,0,2023,1,0,0,1,0,0,1,0,1
275500,0,2023,2,0,0,0,1,0,1,0,2
206000,0,2023,2,0,0,0,1,0,1,0,0
102000,0,2023,2,0,0,0,1,0,1,0,1
228000,0,2023,2,0,0,0,1,0,1,0,2
180000,100,2023,2,0,0,0,1,0,1,0,0
207611,100,2023,2,0,0,0,1,0,1,0,0
127876,100,2023,2,0,0,0,1,0,1,0,1
111000,0,2023,0,1,0,0,0,0,1,0,1
128000,0,2023,1,0,0,1,0,0,1,0,1
81500,0,2023,1,0,0,1,0,0,1,0,1
97750,0,2023,1,0,0,1,0,0,1,0,1
195000,0,2023,2,0,0,0,1,0,1,0,0
132600,100,2023,0,1,0,0,0,0,1,0,1
81500,100,2023,0,1,0,0,0,0,1,0,1
202400,0,2023,1,0,0,1,0,0,1,0,0
147200,0,2023,1,0,0,1,0,0,1,0,0
239000,0,2023,2,0,0,0,1,0,1,0,2
54000,100,2023,1,0,0,1,0,0,1,0,1
36000,100,2023,1,0,0,1,0,0,1,0,1
176000,100,2023,2,0,0,0,1,0,1,0,0
118720,100,2023,2,0,0,0,1,0,1,0,1
95000,100,2023,1,0,0,1,0,0,1,0,1
240000,0,2023,2,0,0,0,1,0,1,0,2
157000,0,2023,2,0,0,0,1,0,1,0,0
165000,100,2023,1,0,0,1,0,0,1,0,0
136000,100,2023,1,0,0,1,0,0,1,0,1
272300,0,2023,2,0,0,0,1,0,1,0,2
222800,0,2023,2,0,0,0,1,0,1,0,2
172750,100,2023,2,0,0,0,1,0,1,0,0
82500,100,2023,2,0,0,0,1,0,1,0,1
207611,100,2023,2,0,0,0,1,0,1,0,0
127876,100,2023,2,0,0,0,1,0,1,0,1
225000,0,2023,2,0,0,0,1,0,1,0,2
168000,0,2023,2,0,0,0,1,0,1,0,0
280600,0,2023,2,0,0,0,1,0,1,0,2
158600,0,2023,2,0,0,0,1,0,1,0,0
283780,0,2023,2,0,0,0,1,0,1,0,2
218540,0,2023,2,0,0,0,1,0,1,0,0
178500,0,2023,2,0,0,0,1,0,1,0,0
323300,0,2023,2,0,0,0,1,0,1,0,2
184700,0,2023,2,0,0,0,1,0,1,0,0
185000,100,2023,1,0,0,1,0,0,1,0,0
137700,100,2023,1,0,0,1,0,0,1,0,0
65100,100,2023,1,0,0,1,0,0,1,0,1
44640,100,2023,1,0,0,1,0,0,1,0,1
161000,100,2023,1,0,0,1,0,0,1,0,0
123000,100,2023,1,0,0,1,0,0,1,0,1
278700,0,2023,2,0,0,0,1,0,1,0,2
159300,0,2023,2,0,0,0,1,0,1,0,0
125000,0,2023,2,0,0,0,1,0,1,0,1
65000,0,2023,2,0,0,0,1,0,1,0,1
230000,0,2023,1,0,0,1,0,0,1,0,2
175000,0,2023,1,0,0,1,0,0,1,0,0
252990,100,2023,2,0,0,0,1,0,1,0,2
162170,100,2023,2,0,0,0,1,0,1,0,0
310270,0,2023,2,0,0,0,1,0,1,0,2
239080,0,2023,2,0,0,0,1,0,1,0,2
70000,100,2023,2,0,0,0,1,0,1,0,1
135000,100,2023,1,0,0,1,0,0,1,0,1
253000,100,2023,2,0,0,0,1,0,1,0,2
172040,100,2023,2,0,0,0,1,0,1,0,0
135000,0,2023,1,0,0,1,0,0,1,0,1
108000,0,2023,1,0,0,1,0,0,1,0,1
129562,100,2023,2,0,0,0,1,1,0,0,1
227850,100,2023,2,0,0,0,1,0,1,0,2
180500,100,2023,2,0,0,0,1,0,1,0,0
199000,100,2023,2,0,0,0,1,0,1,0,0
159000,100,2023,2,0,0,0,1,0,1,0,0
350000,0,2023,2,0,0,0,1,0,1,0,2
80000,0,2023,2,0,0,0,1,0,1,0,1
104000,0,2023,2,0,0,0,1,0,1,0,1
275300,100,2023,2,0,0,0,1,0,1,0,2
183500,100,2023,2,0,0,0,1,0,1,0,0
174350,0,2023,2,0,0,0,1,0,1,0,0
126800,0,2023,2,0,0,0,1,0,1,0,1
284050,0,2023,2,0,0,0,1,0,1,0,2
193800,0,2023,2,0,0,0,1,0,1,0,0
232989,100,2023,2,0,0,0,1,0,1,0,2
85000,100,2023,0,1,0,0,0,0,1,0,1
204500,0,2023,2,0,0,0,1,0,1,0,0
138900,0,2023,2,0,0,0,1,0,1,0,0
168400,0,2023,2,0,0,0,1,0,1,0,0
105200,0,2023,2,0,0,0,1,0,1,0,1
147100,0,2023,2,0,0,0,1,0,1,0,0
150550,100,2023,2,0,0,0,1,0,1,0,0
116710,100,2023,2,0,0,0,1,0,1,0,1
147100,0,2023,2,0,0,0,1,0,1,0,0
90700,0,2023,2,0,0,0,1,0,1,0,1
120000,0,2023,2,0,0,0,1,0,1,0,1
147100,0,2023,2,0,0,0,1,0,1,0,0
90700,0,2023,2,0,0,0,1,0,1,0,1
125000,100,2023,2,0,0,0,1,0,1,0,1
100000,100,2023,2,0,0,0,1,0,1,0,1
198800,0,2023,2,0,0,0,1,0,1,0,0
105200,0,2023,2,0,0,0,1,0,1,0,1
183000,0,2023,2,0,0,0,1,0,1,0,0
167500,0,2023,3,0,1,0,0,0,1,0,0
106500,0,2023,3,0,1,0,0,0,1,0,1
181500,0,2023,1,0,0,1,0,0,1,0,0
127000,0,2023,1,0,0,1,0,0,1,0,1
186000,0,2023,1,0,0,1,0,0,1,0,0
138000,0,2023,1,0,0,1,0,0,1,0,0
185000,0,2023,1,0,0,1,0,0,1,0,0
122000,0,2023,1,0,0,1,0,0,1,0,1
91270,0,2023,2,0,0,0,1,0,1,0,1
165000,0,2023,2,0,0,0,1,0,1,0,0
247000,100,2023,3,0,1,0,0,0,1,0,2
118440,100,2023,3,0,1,0,0,0,1,0,1
138900,0,2023,1,0,0,1,0,0,1,0,0
204500,100,2023,2,0,0,0,1,0,1,0,0
138900,100,2023,2,0,0,0,1,0,1,0,0
87500,100,2023,1,0,0,1,0,0,1,0,1
62500,100,2023,1,0,0,1,0,0,1,0,1
136000,100,2023,2,0,0,0,1,0,1,0,1
90600,100,2023,2,0,0,0,1,0,1,0,1
315300,100,2023,2,0,0,0,1,0,1,0,2
210200,100,2023,2,0,0,0,1,0,1,0,0
177000,0,2023,1,0,0,1,0,0,1,0,0
110000,0,2023,1,0,0,1,0,0,1,0,1
65000,100,2023,1,0,0,1,0,0,1,0,1
55000,100,2023,1,0,0,1,0,0,1,0,1
183200,0,2023,1,0,0,1,0,0,1,0,0
122200,0,2023,1,0,0,1,0,0,1,0,1
150000,100,2023,1,0,0,1,0,0,1,0,0
131000,100,2023,2,0,0,0,1,0,1,0,1
101000,100,2023,2,0,0,0,1,0,1,0,1
171050,100,2023,2,0,0,0,1,0,1,0,0
124400,100,2023,2,0,0,0,1,0,1,0,1
187000,100,2023,2,0,0,0,1,0,1,0,0
128000,100,2023,2,0,0,0,1,0,1,0,1
138000,0,2023,2,0,0,0,1,0,1,0,0
92000,0,2023,2,0,0,0,1,0,1,0,1
200000,0,2023,3,0,1,0,0,0,1,0,0
241300,0,2023,2,0,0,0,1,1,0,0,2
124100,0,2023,2,0,0,0,1,1,0,0,1
152000,100,2023,2,0,0,0,1,0,1,0,0
288000,100,2023,2,0,0,0,1,0,1,0,2
189750,0,2023,2,0,0,0,1,0,1,0,0
252000,100,2023,2,0,0,0,1,0,1,0,2
247500,0,2023,3,0,1,0,0,0,1,0,2
172200,0,2023,3,0,1,0,0,0,1,0,0
87500,100,2023,1,0,0,1,0,0,1,0,1
62500,100,2023,1,0,0,1,0,0,1,0,1
273000,0,2023,2,0,0,0,1,0,1,0,2
166500,0,2023,2,0,0,0,1,0,1,0,0
65000,0,2023,0,1,0,0,0,0,1,0,1
45000,0,2023,0,1,0,0,0,0,1,0,1
174000,0,2023,2,0,0,0,1,0,1,0,0
228830,0,2023,2,0,0,0,1,0,1,0,2
148590,0,2023,2,0,0,0,1,0,1,0,0
140000,100,2023,1,0,0,1,0,0,0,1,0
220000,0,2023,2,0,0,0,1,0,1,0,0
170000,0,2023,2,0,0,0,1,0,1,0,0
169000,0,2023,2,0,0,0,1,0,1,0,0
110600,0,2023,2,0,0,0,1,0,1,0,1
78000,0,2023,2,0,0,0,1,0,1,0,1
81900,0,2023,2,0,0,0,1,0,1,0,1
208000,100,2023,2,0,0,0,1,0,1,0,0
109500,100,2023,2,0,0,0,1,0,1,0,1
240000,0,2023,2,0,0,0,1,0,1,0,2
238530,0,2023,2,0,0,0,1,0,1,0,2
95000,0,2023,2,0,0,0,1,0,1,0,1
82000,0,2023,2,0,0,0,1,0,1,0,1
80000,0,2023,3,0,1,0,0,0,1,0,1
70000,0,2023,3,0,1,0,0,0,1,0,1
154700,0,2023,2,0,0,0,1,0,1,0,0
118900,0,2023,2,0,0,0,1,0,1,0,1
232960,0,2023,2,0,0,0,1,0,1,0,2
166400,0,2023,2,0,0,0,1,0,1,0,0
156000,0,2023,1,0,0,1,0,0,1,0,0
105000,0,2023,1,0,0,1,0,0,1,0,1
138860,0,2023,2,0,0,0,1,0,1,0,0
119610,0,2023,2,0,0,0,1,0,1,0,1
205485,0,2023,2,0,0,0,1,0,1,0,0
156560,0,2023,2,0,0,0,1,0,1,0,0
170000,0,2023,2,0,0,0,1,0,1,0,0
105000,0,2023,1,0,0,1,0,0,1,0,1
144100,100,2023,2,0,0,0,1,0,1,0,0
89100,100,2023,2,0,0,0,1,0,1,0,1
140000,0,2023,2,0,0,0,1,0,1,0,0
100000,0,2023,2,0,0,0,1,0,1,0,1
193600,0,2023,2,0,0,0,1,0,1,0,0
119700,0,2023,2,0,0,0,1,0,1,0,1
94000,100,2023,2,0,0,0,1,0,1,0,1
81900,100,2023,2,0,0,0,1,0,1,0,1
180000,0,2023,1,0,0,1,0,0,1,0,0
120000,0,2023,1,0,0,1,0,0,1,0,1
104000,0,2023,2,0,0,0,1,0,1,0,1
201000,0,2023,2,0,0,0,1,0,1,0,0
141100,0,2023,2,0,0,0,1,0,1,0,0
94100,0,2023,2,0,0,0,1,0,1,0,1
126000,0,2023,2,0,0,0,1,0,1,0,1
208500,0,2023,2,0,0,0,1,0,1,0,0
165000,0,2023,2,0,0,0,1,0,1,0,0
169000,0,2023,2,0,0,0,1,0,1,0,0
110600,0,2023,2,0,0,0,1,0,1,0,1
130800,100,2023,2,0,0,0,1,0,1,0,1
87200,100,2023,2,0,0,0,1,0,1,0,1
215000,100,2023,2,0,0,0,1,0,1,0,0
238000,100,2023,2,0,0,0,1,0,1,0,2
173000,100,2023,2,0,0,0,1,0,1,0,0
299500,0,2023,2,0,0,0,1,0,1,0,2
245100,0,2023,2,0,0,0,1,0,1,0,2
290000,100,2023,2,0,0,0,1,0,1,0,2
226000,100,2023,2,0,0,0,1,0,1,0,2
161000,100,2023,2,0,0,0,1,0,1,0,0
151000,100,2023,2,0,0,0,1,0,1,0,0
136994,100,2023,2,0,0,0,1,0,1,0,0
214500,0,2023,2,0,0,0,1,0,1,0,0
120000,100,2023,2,0,0,0,1,0,1,0,1
278300,0,2023,2,0,0,0,1,0,1,0,2
205700,0,2023,2,0,0,0,1,0,1,0,0
185900,0,2023,2,0,0,0,1,0,1,0,0
167310,0,2023,2,0,0,0,1,0,1,0,0
114000,100,2023,1,0,0,1,0,0,1,0,1
194000,0,2023,2,0,0,0,1,0,1,0,0
161000,0,2023,2,0,0,0,1,0,1,0,0
184950,0,2023,2,0,0,0,1,0,1,0,0
119250,0,2023,2,0,0,0,1,0,1,0,1
178500,100,2023,2,0,0,0,1,0,1,0,0
136000,100,2023,2,0,0,0,1,0,1,0,1
189000,100,2023,2,0,0,0,1,0,1,0,0
159090,100,2023,2,0,0,0,1,0,1,0,0
82000,0,2023,1,0,0,1,0,0,1,0,1
149076,100,2023,2,0,0,0,1,0,1,0,0
82365,100,2023,2,0,0,0,1,0,1,0,1
194595,0,2023,2,0,0,0,1,0,1,0,0
305000,0,2023,2,0,0,0,1,0,1,0,2
245000,0,2023,2,0,0,0,1,0,1,0,2
205485,100,2023,2,0,0,0,1,0,1,0,0
156560,100,2023,2,0,0,0,1,0,1,0,0
168000,100,2023,2,0,0,0,1,1,0,0,0
78400,100,2023,2,0,0,0,1,1,0,0,1
175000,0,2023,2,0,0,0,1,0,1,0,0
130002,100,2023,3,0,1,0,0,0,1,0,1
71908,100,2023,3,0,1,0,0,0,1,0,1
212000,0,2023,2,0,0,0,1,0,1,0,0
132000,0,2023,2,0,0,0,1,0,1,0,1
177000,0,2023,1,0,0,1,0,0,1,0,0
148000,0,2023,2,0,0,0,1,0,1,0,0
248100,0,2023,2,0,0,0,1,0,1,0,2
145900,0,2023,2,0,0,0,1,0,1,0,0
155000,0,2023,2,0,0,0,1,0,1,0,0
38000,0,2023,2,0,0,0,1,0,1,0,1
218000,100,2023,2,0,0,0,1,0,1,0,0
235400,100,2023,2,0,0,0,1,0,1,0,2
108320,100,2023,2,0,0,0,1,0,1,0,1
115934,100,2023,2,0,0,0,1,0,1,0,1
81666,100,2023,2,0,0,0,1,0,1,0,1
79000,0,2023,1,0,0,1,0,0,1,0,1
273400,0,2023,2,0,0,0,1,0,1,0,2
182200,0,2023,2,0,0,0,1,0,1,0,0
160000,0,2023,1,0,0,1,0,0,1,0,0
112000,0,2023,1,0,0,1,0,0,1,0,1
285000,100,2023,2,0,0,0,1,0,1,0,2
154000,100,2023,2,0,0,0,1,0,1,0,0
220000,0,2023,2,0,0,0,1,0,1,0,0
170000,0,2023,2,0,0,0,1,0,1,0,0
200000,100,2023,1,0,0,1,0,0,1,0,0
250000,0,2023,1,0,0,1,0,0,1,0,2
125000,0,2023,1,0,0,1,0,0,1,0,1
275000,0,2023,1,0,0,1,0,0,1,0,2
200000,0,2023,1,0,0,1,0,0,1,0,0
122720,0,2023,2,0,0,0,1,0,1,0,1
231500,0,2023,2,0,0,0,1,0,1,0,2
118000,0,2023,2,0,0,0,1,0,1,0,1
299500,100,2023,3,0,1,0,0,0,1,0,2
249600,100,2023,3,0,1,0,0,0,1,0,2
297000,0,2023,2,0,0,0,1,0,1,0,2
138000,0,2023,2,0,0,0,1,0,1,0,0
267100,100,2023,2,0,0,0,1,0,1,0,2
167200,100,2023,2,0,0,0,1,0,1,0,0
188500,100,2023,2,0,0,0,1,0,1,0,0
117000,100,2023,2,0,0,0,1,0,1,0,1
150931,0,2023,2,0,0,0,1,0,1,0,0
143250,0,2023,2,0,0,0,1,0,1,0,0
231000,100,2023,2,0,0,0,1,0,1,0,2
157250,100,2023,2,0,0,0,1,0,1,0,0
240000,100,2023,2,0,0,0,1,0,1,0,2
157250,100,2023,2,0,0,0,1,0,1,0,0
232000,0,2023,2,0,0,0,1,0,1,0,2
209000,0,2023,2,0,0,0,1,0,1,0,0
184250,0,2023,2,0,0,0,1,0,1,0,0
167500,0,2023,2,0,0,0,1,0,1,0,0
85000,100,2023,2,0,0,0,1,0,1,0,1
154440,0,2023,2,0,0,0,1,0,1,0,0
68550,0,2023,2,0,0,0,1,0,1,0,1
90000,0,2023,0,1,0,0,0,0,1,0,1
226600,0,2023,2,0,0,0,1,0,1,0,2
140100,0,2023,2,0,0,0,1,0,1,0,0
80000,0,2023,2,0,0,0,1,0,1,0,1
52500,0,2023,2,0,0,0,1,0,1,0,1
253000,100,2023,2,0,0,0,1,0,1,0,2
156400,100,2023,2,0,0,0,1,0,1,0,0
235000,0,2023,2,0,0,0,1,0,1,0,2
223100,0,2023,2,0,0,0,1,1,0,0,2
114700,0,2023,2,0,0,0,1,1,0,0,1
152375,100,2023,1,0,0,1,0,0,1,0,0
94000,100,2023,1,0,0,1,0,0,1,0,1
120350,0,2023,2,0,0,0,1,0,1,0,1
74400,0,2023,2,0,0,0,1,0,1,0,1
134000,100,2023,2,0,0,0,1,0,1,0,1
258750,100,2023,2,0,0,0,1,0,1,0,2
172500,100,2023,2,0,0,0,1,0,1,0,0
220000,0,2023,3,0,1,0,0,0,1,0,0
150000,0,2023,3,0,1,0,0,0,1,0,0
109528,0,2023,2,0,0,0,1,0,1,0,1
160000,100,2023,2,0,0,0,1,1,0,0,0
93919,0,2023,2,0,0,0,1,0,1,0,1
186600,100,2023,2,0,0,0,1,0,1,0,0
119800,100,2023,2,0,0,0,1,0,1,0,1
383910,0,2023,2,0,0,0,1,0,1,0,2
315850,0,2023,2,0,0,0,1,0,1,0,2
198000,100,2023,1,0,0,1,0,0,1,0,0
132000,100,2023,1,0,0,1,0,0,1,0,1
141600,100,2023,1,0,0,1,0,0,1,0,0
94400,100,2023,1,0,0,1,0,0,1,0,1
209450,100,2023,2,0,0,0,1,0,1,0,0
167560,100,2023,2,0,0,0,1,0,1,0,0
185000,50,2021,2,0,0,0,1,0,1,0,0
164000,50,2020,2,0,0,0,1,0,1,0,0
80000,0,2023,0,1,0,0,0,0,1,0,1
52500,0,2023,0,1,0,0,0,0,1,0,1
238000,0,2023,2,0,0,0,1,0,1,0,2
149500,0,2023,2,0,0,0,1,0,1,0,0
186600,100,2023,2,0,0,0,1,0,1,0,0
116500,100,2023,2,0,0,0,1,0,1,0,1
175000,100,2023,2,0,0,0,1,0,1,0,0
145000,100,2023,2,0,0,0,1,0,1,0,0
195000,0,2023,2,0,0,0,1,0,1,0,0
220000,100,2023,1,0,0,1,0,0,1,0,0
190000,100,2023,1,0,0,1,0,0,1,0,0
166364,0,2023,2,0,0,0,1,0,1,0,0
116455,0,2023,2,0,0,0,1,0,1,0,1
145000,0,2023,2,0,0,0,1,0,1,0,0
125000,0,2023,2,0,0,0,1,0,1,0,1
76000,100,2023,1,0,0,1,0,0,1,0,1
131000,0,2023,2,0,0,0,1,0,1,0,1
222000,100,2023,2,0,0,0,1,0,1,0,0
166500,100,2023,2,0,0,0,1,0,1,0,0
205600,100,2023,2,0,0,0,1,0,1,0,0
105700,100,2023,2,0,0,0,1,0,1,0,1
138000,0,2023,2,0,0,0,1,0,1,0,0
67000,0,2023,2,0,0,0,1,0,1,0,1
211200,0,2023,2,0,0,0,1,0,1,0,0
230000,100,2023,2,0,0,0,1,0,1,0,2
60000,100,2023,1,0,0,1,0,0,1,0,1
200000,100,2023,2,0,0,0,1,0,1,0,0
180000,100,2023,2,0,0,0,1,0,1,0,0
200000,100,2023,0,1,0,0,0,0,1,0,0
120000,100,2023,0,1,0,0,0,0,1,0,1
126500,100,2023,3,0,1,0,0,0,1,0,1
78000,100,2023,3,0,1,0,0,0,1,0,1
157750,0,2023,2,0,0,0,1,0,1,0,0
133000,100,2023,2,0,0,0,1,0,1,0,1
190000,0,2023,1,0,0,1,0,0,1,0,0
158080,0,2023,1,0,0,1,0,0,1,0,0
182000,100,2023,2,0,0,0,1,0,1,0,0
252000,0,2023,2,0,0,0,1,0,1,0,2
129000,0,2023,2,0,0,0,1,0,1,0,1
231000,0,2023,2,0,0,0,1,0,1,0,2
200800,0,2023,2,0,0,0,1,0,1,0,0
159100,100,2023,2,0,0,0,1,0,1,0,0
120160,100,2023,2,0,0,0,1,0,1,0,1
140000,100,2023,2,0,0,0,1,0,1,0,0
110000,100,2023,2,0,0,0,1,0,1,0,1
149094,0,2023,1,0,0,1,0,0,1,0,0
290000,100,2023,3,0,1,0,0,1,0,0,2
247500,0,2023,2,0,0,0,1,0,1,0,2
172200,0,2023,2,0,0,0,1,0,1,0,0
72250,100,2023,2,0,0,0,1,0,1,0,1
162500,0,2023,3,0,1,0,0,0,1,0,0
83000,100,2023,2,0,0,0,1,0,1,0,1
63967,100,2023,2,0,0,0,1,0,1,0,1
188600,0,2023,2,0,0,0,1,0,1,0,0
111550,0,2023,2,0,0,0,1,0,1,0,1
219300,0,2023,2,0,0,0,1,0,1,0,0
143000,0,2023,2,0,0,0,1,0,1,0,0
133300,0,2023,2,0,0,0,1,0,1,0,1
80000,100,2023,2,0,0,0,1,0,1,0,1
198900,0,2023,1,0,0,1,0,0,1,0,0
183310,0,2023,1,0,0,1,0,0,1,0,0
392000,0,2023,2,0,0,0,1,0,1,0,2
224000,0,2023,2,0,0,0,1,0,1,0,2
233000,0,2023,2,0,0,0,1,0,1,0,2
199098,0,2023,2,0,0,0,1,0,1,0,0
172000,100,2023,2,0,0,0,1,0,1,0,0
107000,100,2023,2,0,0,0,1,0,1,0,1
128000,0,2023,1,0,0,1,0,0,1,0,1
81500,0,2023,1,0,0,1,0,0,1,0,1
200800,0,2023,2,0,0,0,1,0,1,0,0
120681,0,2023,1,0,0,1,0,0,1,0,1
72409,0,2023,1,0,0,1,0,0,1,0,1
250000,100,2023,2,0,0,0,1,0,1,0,2
176000,100,2023,2,0,0,0,1,0,1,0,0
250000,0,2023,2,0,0,0,1,0,1,0,2
170000,0,2023,2,0,0,0,1,0,1,0,0
215936,100,2023,3,0,1,0,0,1,0,0,0
178560,0,2023,2,0,0,0,1,0,1,0,0
148800,0,2023,2,0,0,0,1,0,1,0,0
331640,0,2023,2,0,0,0,1,0,1,0,2
283780,0,2023,2,0,0,0,1,0,1,0,2
167954,0,2023,3,0,1,0,0,0,1,0,0
115830,0,2023,3,0,1,0,0,0,1,0,1
125000,0,2023,2,0,0,0,1,0,1,0,1
185000,0,2023,2,0,0,0,1,0,1,0,0
50000,0,2023,2,0,0,0,1,0,1,0,1
331640,0,2023,2,0,0,0,1,0,1,0,2
283780,0,2023,2,0,0,0,1,0,1,0,2
189110,0,2023,2,0,0,0,1,0,1,0,0
139000,0,2023,2,0,0,0,1,0,1,0,0
199000,100,2023,2,0,0,0,1,0,1,0,0
145000,100,2023,2,0,0,0,1,0,1,0,0
199000,0,2023,2,0,0,0,1,0,1,0,0
142000,0,2023,2,0,0,0,1,0,1,0,0
66000,0,2023,2,0,0,0,1,0,1,0,1
52000,0,2023,2,0,0,0,1,0,1,0,1
200000,100,2023,2,0,0,0,1,0,1,0,0
178560,0,2023,2,0,0,0,1,0,1,0,0
148800,0,2023,2,0,0,0,1,0,1,0,0
200000,100,2023,2,0,0,0,1,1,0,0,0
166500,0,2023,2,0,0,0,1,0,1,0,0
113220,0,2023,2,0,0,0,1,0,1,0,1
365630,0,2023,2,0,0,0,1,0,1,0,2
229000,0,2023,2,0,0,0,1,0,1,0,2
185000,0,2023,2,0,0,0,1,1,0,0,0
86700,0,2023,2,0,0,0,1,1,0,0,1
192300,100,2023,2,0,0,0,1,0,1,0,0
153800,100,2023,2,0,0,0,1,0,1,0,0
131650,0,2023,1,0,0,1,0,0,1,0,1
105320,0,2023,1,0,0,1,0,0,1,0,1
126400,0,2023,2,0,0,0,1,0,1,0,1
235400,100,2023,2,0,0,0,1,0,1,0,2
160080,100,2023,2,0,0,0,1,0,1,0,0
146190,0,2023,2,0,0,0,1,0,1,0,0
175000,100,2023,1,0,0,1,0,0,1,0,0
151800,0,2023,2,0,0,0,1,0,1,0,0
150000,0,2023,1,0,0,1,0,0,1,0,0
100000,0,2023,1,0,0,1,0,0,1,0,1
126500,0,2023,2,0,0,0,1,0,1,0,1
78000,0,2023,2,0,0,0,1,0,1,0,1
126500,0,2023,2,0,0,0,1,0,1,0,1
78000,0,2023,2,0,0,0,1,0,1,0,1
96000,100,2023,2,0,0,0,1,0,1,0,1
72000,100,2023,2,0,0,0,1,0,1,0,1
205150,100,2023,2,0,0,0,1,0,1,0,0
167850,100,2023,2,0,0,0,1,0,1,0,0
222750,0,2023,2,0,0,0,1,0,1,0,2
182250,0,2023,2,0,0,0,1,0,1,0,0
148594,0,2023,2,0,0,0,1,0,1,0,0
206000,100,2023,2,0,0,0,1,0,1,0,0
140250,100,2023,2,0,0,0,1,0,1,0,0
254500,100,2023,2,0,0,0,1,1,0,0,2
130900,100,2023,2,0,0,0,1,1,0,0,1
198000,100,2023,2,0,0,0,1,0,1,0,0
124000,100,2023,2,0,0,0,1,0,1,0,1
234485,100,2023,2,0,0,0,1,0,1,0,2
112655,100,2023,2,0,0,0,1,0,1,0,1
125000,0,2023,0,1,0,0,0,0,1,0,1
184184,100,2023,2,0,0,0,1,0,1,0,0
167441,100,2023,2,0,0,0,1,0,1,0,0
204500,0,2023,3,0,1,0,0,0,1,0,0
90000,0,2023,0,1,0,0,0,0,1,0,1
84000,0,2023,0,1,0,0,0,0,1,0,1
202400,100,2023,2,0,0,0,1,0,1,0,0
147200,100,2023,2,0,0,0,1,0,1,0,0
139500,100,2023,2,0,0,0,1,0,1,0,0
90000,100,2023,2,0,0,0,1,0,1,0,1
192000,0,2023,2,0,0,0,1,0,1,0,0
142000,0,2023,2,0,0,0,1,0,1,0,0
143000,100,2023,2,0,0,0,1,0,1,0,0
129000,100,2023,2,0,0,0,1,0,1,0,1
191000,100,2023,2,0,0,0,1,0,1,0,0
85000,0,2023,2,0,0,0,1,0,1,0,1
70000,0,2023,2,0,0,0,1,0,1,0,1
144800,0,2023,2,0,0,0,1,0,1,0,0
250000,100,2023,1,0,0,1,0,0,1,0,2
172900,0,2023,2,0,0,0,1,0,1,0,0
144100,0,2023,2,0,0,0,1,0,1,0,0
160000,0,2023,2,0,0,0,1,0,1,0,0
135000,0,2023,2,0,0,0,1,0,1,0,1
101500,100,2023,2,0,0,0,1,0,1,0,1
83700,100,2023,2,0,0,0,1,0,1,0,1
283000,0,2023,2,0,0,0,1,0,1,0,2
184000,0,2023,2,0,0,0,1,0,1,0,0
220000,0,2023,3,0,1,0,0,0,1,0,0
185000,0,2023,3,0,1,0,0,0,1,0,0
246500,0,2023,2,0,0,0,1,0,1,0,2
133500,0,2023,2,0,0,0,1,0,1,0,1
174000,100,2023,2,0,0,0,1,0,1,0,0
134000,100,2023,2,0,0,0,1,0,1,0,1
330000,0,2023,3,0,1,0,0,0,1,0,2
230000,0,2023,3,0,1,0,0,0,1,0,2
167000,0,2023,1,0,0,1,0,0,1,0,0
109000,0,2023,1,0,0,1,0,0,1,0,1
284000,100,2023,2,0,0,0,1,0,1,0,2
227000,100,2023,2,0,0,0,1,0,1,0,2
205000,0,2023,2,0,0,0,1,0,1,0,0
160000,0,2023,2,0,0,0,1,0,1,0,0
191400,0,2023,2,0,0,0,1,0,1,0,0
127600,0,2023,2,0,0,0,1,0,1,0,1
230000,100,2023,2,0,0,0,1,0,1,0,2
95000,0,2023,1,0,0,1,0,0,1,0,1
70000,0,2023,1,0,0,1,0,0,1,0,1
258000,0,2023,1,0,0,1,0,0,1,0,2
171000,0,2023,1,0,0,1,0,0,1,0,0
300000,100,2020,3,0,1,0,0,1,0,0,2
151840,0,2023,2,0,0,0,1,0,1,0,0
163152,0,2023,2,0,0,0,1,0,1,0,0
108768,0,2023,2,0,0,0,1,0,1,0,1
285000,0,2023,2,0,0,0,1,0,1,0,2
193900,0,2023,2,0,0,0,1,0,1,0,0
345000,0,2023,2,0,0,0,1,0,1,0,2
